,name,price,store,image,story,category,location,vegan
408,"from our chefs™ soup, 700 ml",$6.49 ** member price,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4f6fd3ba-37f6-11ec-9779-0efae983d694/medium,,meat,Kingston,FALSE
409,"frontera sauce, 123/226 ml",2/ $11.00 or $5.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821763/6675cfa6-37f6-11ec-b8ab-0e1ba86a8db4/medium,,meat,Kingston,FALSE
410,"general mills cereal, 260-500 g",2/ $8.00 or $4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5b74555a-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
411,"humpty dumpty snacks, 200-290 g",2/ $6.00 or $3.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5decb688-37f6-11ec-8acb-0efae983d694/medium,"pc optimum 1,000 pts",meat,Kingston,FALSE
412,"hunt's pasta sauce, 398 ml / 680 ml",2/ $3.00 or $1.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821763/6642c520-37f6-11ec-b8ab-0e1ba86a8db4/medium,,meat,Kingston,FALSE
413,"jordans cereal or granola, 375-500 g",$4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5e61e994-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
414,"kellogg's eggo waffles, 16's, nestlé confectionery frozen dessert, 1.5 l, bars or nestlé parlour, 4-10's",$4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/62967afc-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
415,"lay's or ruffles potato chips, 130-235 g, doritos or tostitos tortilla chips, 205-295 g",2/ $7.00 or $4.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5d252ab4-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
416,"leclerc celebration cookies, 240/350 g",$1.69 ** member price,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821749/44cab24a-37f6-11ec-94ea-0edc53c25ee6/medium,,meat,Kingston,FALSE
417,"life at home™ 3-wick candles, 14 oz",2/ $20.00 or $14.00,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821760/6481045e-37f6-11ec-be9e-0e1ba86a8db4/medium,,meat,Kingston,FALSE
418,life at home™ artificial trees,,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821760/63e01eb8-37f6-11ec-be9e-0e1ba86a8db4/medium,20%** off member price,meat,Kingston,FALSE
419,"no name all-purpose flour, 5 kg",$5.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821757/5edba0e0-37f6-11ec-89a0-0e7faade0358/medium,,meat,Kingston,FALSE
420,"no name ice cream sandwiches or bars, 24-30's",$8.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/64f455d0-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
421,"no name lard or shortening, 454 g",$2.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821757/5f6f110e-37f6-11ec-89a0-0e7faade0358/medium,,meat,Kingston,FALSE
422,"no name marshmallows, 400 g",$2.79,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821757/5e965c06-37f6-11ec-89a0-0e7faade0358/medium,,meat,Kingston,FALSE
423,"no name tomatoes, 796 ml or potatoes, 540 ml",$1.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/6020cbb0-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
424,"no name walnuts or almonds, 100 g",$2.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821757/62decb7c-37f6-11ec-89a0-0e7faade0358/medium,,meat,Kingston,FALSE
425,"pc appetizers, 264-454 g",2/ $12.00 or $6.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5d2bd51c-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
426,"pc black label pasta sauce, 650 ml",$5.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821752/5b3a7948-37f6-11ec-84e2-0ec6e2beadde/medium,,meat,Kingston,FALSE
427,"pc black label pasta, 250 g",$5.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4c363f72-37f6-11ec-9779-0efae983d694/medium,,meat,Kingston,FALSE
428,"pc black label pasta, 500 g",2/ $7.00 or $3.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821752/5b12b41c-37f6-11ec-84e2-0ec6e2beadde/medium,,meat,Kingston,FALSE
429,"pc blue menu entrées or bowls, 255-365 g",2/ $7.00 or $4.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/624c7bdc-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
430,"pc chocolate caramel pecan cluster new york-style cheesecake, 600 g",$8.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/596a5534-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
431,pc chocolate covered nuts & raisins collection,$9.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/5b3ab552-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
432,"pc core spices or seasoning blends, 7-141 g",,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/6376021c-37f6-11ec-8e25-0e1ba86a8db4/medium,save up to 20%,meat,Kingston,FALSE
433,"pc deluxe cheddar or white cheddar mac and cheese, 200/225 g",4/ $4.00 or $1.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/61719efe-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
434,"pc eggplant parmesan, 907 g-1.13 kg",$9.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/5a7c41ee-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
435,pc gadgets,,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12842893/f534b76e-3b54-11ec-a301-0edc53c25ee6/medium,save up to 20%,meat,Kingston,FALSE
436,"pc gingerbread cookie baking mix, 500 g",$2.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/59b51178-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
437,"pc gochujang sweet & spicy chicken bites, 700 g",$13.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/5b8fdac8-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
438,"pc instant rice, 1.4 kg or kraft parmesan cheese, 250 g",$6.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/6132d3f4-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
439,"pc mini ham and cheese cubano bites, 360 g",2/ $14.00 or $7.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/5a43279c-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
440,"pc plant based mini sausageless rolls, 600 g",$6.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/5a8fd808-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
441,"pc pub recipe chicken, 700 g",$4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5d2bd51c-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
442,"pc rich & chewy or dipped & chewy granola bars, 1.24/1.46 kg",$7.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/60046010-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
443,"pc splendido cold pressed extra virgin olive oil, 1 l",$8.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/60694f02-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
444,"pc the world's best eggnog ice cream, 946 ml",$3.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/59668094-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
445,"pc vinaigrette dressings, 350 ml or tortilla strips, 99 g",$2.79,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/606df926-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
446,"premium plus crackers, 450/500 g",,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5e349e9e-37f6-11ec-8acb-0efae983d694/medium,"buy 2 get pc optimum 1,400 pts",meat,Kingston,FALSE
447,"purgrains side dishes, 220 g",2/ $10.00 or $5.29,Loblaws,https://cdn.flippenterprise.net/page_items/240589144/1635800147/large.jpg,,meat,Kingston,FALSE
448,"silk non-dairy refrigerated beverage, 1.75/1.89 l",$2.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5ea30abe-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
449,"starbucks ground or whole bean coffee, 255-340 g, k-cups, 10's, cold brew, 946 ml or instant coffee, 90 g",$8.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5d5a6198-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
450,sugar in the raw or stevia in the raw,,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5fc3cf3c-37f6-11ec-8acb-0efae983d694/medium,"pc optimum 2,000 pts for every $10* spent that's like $2 in points.",meat,Kingston,FALSE
451,"terry's chocolates, 142-157 g or pot of gold chocolate, 245-248 g",$4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/6331949c-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
452,"van houtte k-cup pods, 24/30's",$15.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589142/1635800147/large.jpg,,meat,Kingston,FALSE
453,"van houtte roast and ground coffee, 340 g or k-cup pods, 12's",$7.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589140/1635800144/large.jpg,,meat,Kingston,FALSE
454,"vh dipping, marinade, or stir fry sauce, 341/355 ml",2/ $6.00 or $3.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821763/65a628be-37f6-11ec-b8ab-0e1ba86a8db4/medium,,meat,Kingston,FALSE
455,"walters craft caesar mix,",2/ $12.00 or $6.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/60f1645a-37f6-11ec-8e25-0e1ba86a8db4/medium,,meat,Kingston,FALSE
456,"40 piece popcorn chicken, 640 g",$10.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4c83691e-37f6-11ec-9779-0efae983d694/medium,,meat,Kingston,FALSE
457,"beyond plant based breakfast sausage, 235 g",$7.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821758/6840638c-37f6-11ec-8668-0e1ba86a8db4/medium,,meat,Kingston,FALSE
458,"beyond plant based burger, 226 g",2/ $16.00 or $8.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589041/1635800157/large.jpg,,meat,Kingston,FALSE
459,"beyond plant based grounds, 340 g",$9.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821758/67ee4534-37f6-11ec-8668-0e1ba86a8db4/medium,,meat,Kingston,FALSE
460,"beyond plant based sausage, 400 g",$9.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821758/685ce778-37f6-11ec-8668-0e1ba86a8db4/medium,,meat,Kingston,FALSE
461,"clover leaf light tuna, 85/170 g",$0.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821747/40477cc6-37f6-11ec-89e7-0ec6e2beadde/medium,save $1,meat,Kingston,FALSE
462,"delissio thin or singles pizza, 360-550 g",$2.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821747/43e1af3c-37f6-11ec-89e7-0ec6e2beadde/medium,save $1,meat,Kingston,FALSE
463,"kraft dinner macaroni & cheese, 225 g",4/ $5.00 or $1.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821763/6ab29716-37f6-11ec-b8ab-0e1ba86a8db4/medium,,meat,Kingston,FALSE
464,"large size salad, 558-800 g",$9.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821752/5ab4a2dc-37f6-11ec-84e2-0ec6e2beadde/medium,,meat,Kingston,FALSE
465,le gruyere king cut or jarlsberg cheese deli cut,$2.99 /100 g,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4be71eec-37f6-11ec-9779-0efae983d694/medium,,meat,Kingston,FALSE
466,"maple leaf natural bacon or ready crisp bacon, 65 g–375 g",$6.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589160/1635800160/large.jpg,,meat,Kingston,FALSE
467,"no name coating mix, 142-162 g",2/ $3.40 or $1.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821757/5ed920e0-37f6-11ec-89a0-0e7faade0358/medium,,meat,Kingston,FALSE
468,"pc free from sausages, 1.2 kg",$15.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5b80d104-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
469,"pc halloom cheese sticks in za'atar-herbed batter, 300 g",$11.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821756/5ad99cc2-37f6-11ec-aa05-0efae983d694/medium,,meat,Kingston,FALSE
470,"pc natural choice or blue menu deli meat, 175 g",$5.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4db5d268-37f6-11ec-9779-0efae983d694/medium,,meat,Kingston,FALSE
471,"pc old-fashioned style peppercorn or regular bacon, 950 g-1 kg",$14.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5d205bf6-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
472,"yves vegan slices, appetizers, or breakfast or ground round, 120-340 g",from $3.79,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4e3f25ae-37f6-11ec-9779-0efae983d694/medium,,meat,Kingston,FALSE
473,ziggy's deli meat,from $2.49 /100 g,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4de4643e-37f6-11ec-9779-0efae983d694/medium,,meat,Kingston,FALSE
474,"activia yogurt 8x100 g, pure leaf iced tea, tropicana lemonade or fruit drinks 1.54-1.75 l",$4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821749/42518430-37f6-11ec-94ea-0edc53c25ee6/medium,,meat,Kingston,FALSE
475,"arla dofino havarti, castello blue or cheddar cheese, 125-500 g",,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821751/4e1bb344-37f6-11ec-9779-0efae983d694/medium,"pc optimum 4,000 pts for every $20* spent. that's like $4 in points.",meat,Kingston,FALSE
476,"astro yogurt, 500-750 g",$2.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5bbb9302-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
477,"black diamond cheese bars 400 g, shredded cheese 320 g or cheestrings 252 g",2/ $10.00 or $5.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821749/41c54254-37f6-11ec-94ea-0edc53c25ee6/medium,,meat,Kingston,FALSE
478,"black diamond natural cheese slices, 220/240 g",2/ $8.00 or $4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5ccb4a08-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
479,"fairlife, 1.5 l",$4.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821758/65f60cda-37f6-11ec-8668-0e1ba86a8db4/medium,,meat,Kingston,FALSE
480,"gay lea sour cream, 425/500 ml",$2.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5cca7344-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
481,"i can't believe it's not butter or imperial margarine, 454 g",$1.19,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5c87a58c-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
482,"international delight coffee creamer, 946 ml",$5.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821749/4183f4e8-37f6-11ec-94ea-0edc53c25ee6/medium,,meat,Kingston,FALSE
483,"iögo canadian harvest, 4 x 140 g, 650 g",$2.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589118/1635800146/large.jpg,,meat,Kingston,FALSE
484,"iögo nanö, 6 x 93 ml, 8 x 60 g",$3.49,Loblaws,https://cdn.flippenterprise.net/page_items/240589122/1635800149/large.jpg,,meat,Kingston,FALSE
485,"iögo, 16 x 100 g",$5.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589121/1635800148/large.jpg,,meat,Kingston,FALSE
486,"liberté greek, 650 g-750 g",$6.49,Loblaws,https://cdn.flippenterprise.net/page_items/240589115/1635800144/large.jpg,,meat,Kingston,FALSE
487,"liberté kéfir, 1 l",2/ $9.00 or $5.49,Loblaws,https://cdn.flippenterprise.net/page_items/240589113/1635800142/large.jpg,,meat,Kingston,FALSE
488,"liberté méditerranée, 4x100 g",$3.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/6709d0e8-37f6-11ec-aaaf-0efae983d694/medium,,meat,Kingston,FALSE
489,"neilson cream, 473 ml/1 l",$3.69,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5c487fc4-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
490,pc butter alternative 454 g or becel margarine 427/454 g,2/ $5.00 or $2.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821747/4343fe2c-37f6-11ec-89e7-0ec6e2beadde/medium,,meat,Kingston,FALSE
491,"pc greek or skyr yogurt, 500 g",$3.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821754/5c02d780-37f6-11ec-8acb-0efae983d694/medium,,meat,Kingston,FALSE
492,"pillsbury™ chocolate chip chub cookies, 468 g, cinnamon rolls, 351 g, breads, 318-340 g, crescents, 200-235 g, and turnovers, 383 g",3/ $9.99 or $4.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/677e7934-37f6-11ec-aaaf-0efae983d694/medium,,meat,Kingston,FALSE
493,"violife vegan cheese alternative, 200 g - 227 g",$5.49,Loblaws,https://cdn.flippenterprise.net/page_items/240589038/1635800154/large.jpg,,meat,Kingston,FALSE
494,"yoplait source yogurt, 16x100 g",$6.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/69272b14-37f6-11ec-aaaf-0efae983d694/medium,,meat,Kingston,FALSE
495,"yoplait source yogurt, 630 g",3/ $9.99 or $4.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/6952f23a-37f6-11ec-aaaf-0efae983d694/medium,,meat,Kingston,FALSE
496,"yoplait tubes 8x56g yoplait minigo, 6x60 g",3/ $9.99 or $4.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/6914e0a8-37f6-11ec-aaaf-0efae983d694/medium,,meat,Kingston,FALSE
497,"iögo, 650 g",$2.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589120/1635800147/large.jpg,,meat,Kingston,FALSE
498,"donuts, 6's",$4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5c53a304-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
499,"furlani garlic toast, 638 g",$3.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821752/58707fd2-37f6-11ec-84e2-0ec6e2beadde/medium,,meat,Kingston,FALSE
500,"no name english muffins, 6's",$1.49 ** member price,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5cb0a950-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
501,"no name pie crust, 170 g",$1.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821757/5f1bd476-37f6-11ec-89a0-0e7faade0358/medium,,meat,Kingston,FALSE
502,"panaji naan, 2's",2/ $5.00 or $2.79,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5c09e08e-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
503,"pillsbury™ ready to bake chocolate chip cookies, 454 g and grands cinnamon rolls with icing, 496 g",2/ $8.00 or $4.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/67f7ecc4-37f6-11ec-aaaf-0efae983d694/medium,,meat,Kingston,FALSE
504,"plain croissants, 6's",$3.00,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5c6a98de-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
505,"wonder, country harvest, d'italiano and casa mendosa",2/ $6.00 or $3.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5f21c048-37f6-11ec-b082-0e7faade0358/medium,,meat,Kingston,FALSE
506,"asian brown pears or pc ambrosia apples, bosc pears",$2.49 lb,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795452/c81734a4-365f-11ec-a200-0edc53c25ee6/medium,,meat,Kingston,FALSE
507,broccoli,2/ $7.00 or $3.99,Valumart,https://cdn.flippenterprise.net/page_items/240248481/1635770578/large.jpg,,meat,Kingston,FALSE
508,"oranges, 5 lb box",$6.99,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795452/c7949800-365f-11ec-a200-0edc53c25ee6/medium,,meat,Kingston,FALSE
509,"farmer's market greenhouse peppers, 3's",$4.99,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795452/c9ff9a86-365f-11ec-a200-0edc53c25ee6/medium,,meat,Kingston,FALSE
510,"french green or yellow beans, 350/400 g",$4.99,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795452/c92cc6c4-365f-11ec-a200-0edc53c25ee6/medium,,meat,Kingston,FALSE
511,"farmer's market potatoes, 10 lb bag",$2.99,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795446/cdac94ae-365f-11ec-80f3-0e7faade0358/medium,,meat,Kingston,FALSE
512,green giant vegetables 750 g or cavendish farms premium fries or hashbrown patties 540-750 g,$2.99,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795446/cb9b52ae-365f-11ec-80f3-0e7faade0358/medium,,meat,Kingston,FALSE
513,"medjool dates, 2 lb",$6.99 **member price,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795446/ce862e62-365f-11ec-80f3-0e7faade0358/medium,,meat,Kingston,FALSE
514,"mini salad, 95–385 g",$3.99,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795452/c8d45728-365f-11ec-a200-0edc53c25ee6/medium,,meat,Kingston,FALSE
515,pc adora seedless black seedless grapes or plumcots,$3.99 lb,Valumart,https://cdn.flippenterprise.net/page_pdf_images/12795452/c875a700-365f-11ec-a200-0edc53c25ee6/medium,,meat,Kingston,FALSE
